transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000233132,2024-03-01 18:53:43,Bill Payment,Entertainment,282,SUCCESS,26-35,26-35,Telangana,SBI,PNB,Android,5G,0,18,Friday,0
TXN0000186814,2024-03-29 10:20:20,P2P,Other,443,SUCCESS,18-25,26-35,Maharashtra,HDFC,ICICI,iOS,4G,0,10,Friday,0
TXN0000047484,2024-03-16 10:40:55,P2P,Grocery,393,SUCCESS,26-35,18-25,Tamil Nadu,PNB,IndusInd,Android,5G,0,10,Saturday,1
TXN0000022325,2024-12-27 10:43:39,P2M,Other,270,SUCCESS,26-35,26-35,Karnataka,Axis,HDFC,Android,3G,0,10,Friday,0
TXN0000222392,2024-12-07 20:09:52,P2P,Food,1629,SUCCESS,36-45,18-25,Gujarat,SBI,SBI,Android,5G,0,20,Saturday,1
TXN0000036341,2024-11-23 09:34:30,P2P,Transport,73,SUCCESS,26-35,46-55,Telangana,IndusInd,ICICI,Android,4G,0,9,Saturday,1
TXN0000141262,2024-07-20 10:27:39,P2M,Shopping,4636,SUCCESS,26-35,18-25,Karnataka,SBI,SBI,Android,4G,0,10,Saturday,1
TXN0000165727,2024-10-06 04:35:20,Recharge,Education,7409,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,PNB,Android,5G,0,4,Sunday,1
TXN0000222482,2024-11-19 11:21:55,Recharge,Transport,74,FAILED,36-45,18-25,West Bengal,ICICI,HDFC,iOS,4G,0,11,Tuesday,0
TXN0000117283,2024-03-10 13:24:59,P2M,Other,555,SUCCESS,36-45,36-45,Telangana,HDFC,ICICI,Android,WiFi,0,13,Sunday,1
TXN0000012535,2024-08-02 01:56:21,Recharge,Utilities,198,SUCCESS,26-35,26-35,Maharashtra,Axis,SBI,Android,4G,0,1,Friday,0
TXN0000014148,2024-10-30 14:26:06,Bill Payment,Grocery,3359,SUCCESS,36-45,36-45,Uttar Pradesh,ICICI,SBI,Android,WiFi,0,14,Wednesday,0
TXN0000174335,2024-10-11 17:30:21,P2M,Grocery,234,SUCCESS,18-25,26-35,Andhra Pradesh,Axis,ICICI,Android,5G,0,17,Friday,0
TXN0000023930,2024-08-17 18:38:16,P2M,Shopping,565,SUCCESS,46-55,36-45,Tamil Nadu,IndusInd,SBI,Android,WiFi,0,18,Saturday,1
TXN0000246338,2024-11-12 15:39:19,P2M,Shopping,684,SUCCESS,26-35,26-35,Tamil Nadu,IndusInd,SBI,Android,3G,0,15,Tuesday,0
TXN0000196572,2024-07-23 20:58:09,P2M,Grocery,202,SUCCESS,26-35,36-45,Delhi,Kotak,Yes Bank,iOS,5G,0,20,Tuesday,0
TXN0000079269,2024-03-31 15:53:05,P2M,Transport,487,SUCCESS,26-35,26-35,Delhi,PNB,PNB,Android,4G,0,15,Sunday,1
TXN0000212904,2024-01-27 19:04:24,Bill Payment,Food,120,SUCCESS,26-35,26-35,Karnataka,SBI,SBI,Android,5G,0,19,Saturday,1
TXN0000090847,2024-11-16 09:17:57,Recharge,Fuel,862,SUCCESS,26-35,36-45,Maharashtra,PNB,SBI,Android,WiFi,0,9,Saturday,1
TXN0000227721,2024-04-08 07:24:46,P2P,Grocery,1155,SUCCESS,36-45,18-25,Maharashtra,Kotak,SBI,Android,3G,0,7,Monday,0
TXN0000186969,2024-08-04 08:17:52,P2P,Utilities,1207,SUCCESS,26-35,36-45,Rajasthan,Yes Bank,HDFC,Android,4G,0,8,Sunday,1
TXN0000000692,2024-03-11 20:04:51,P2M,Other,203,SUCCESS,26-35,18-25,Rajasthan,SBI,Kotak,Android,WiFi,0,20,Monday,0
TXN0000032166,2024-11-04 11:13:29,P2P,Entertainment,649,SUCCESS,36-45,26-35,Rajasthan,ICICI,IndusInd,Android,4G,0,11,Monday,0
TXN0000163722,2024-06-17 18:41:19,P2M,Utilities,621,SUCCESS,46-55,18-25,Tamil Nadu,Kotak,SBI,Android,4G,0,18,Monday,0
TXN0000057200,2024-12-26 14:57:46,P2M,Fuel,3864,SUCCESS,56+,26-35,Telangana,Kotak,SBI,Android,4G,0,14,Thursday,0
TXN0000172423,2024-05-18 15:45:10,P2P,Shopping,1660,SUCCESS,26-35,18-25,Rajasthan,SBI,HDFC,Android,5G,0,15,Saturday,1
TXN0000242906,2024-09-22 14:55:40,P2P,Healthcare,751,SUCCESS,26-35,26-35,Gujarat,SBI,HDFC,Android,5G,0,14,Sunday,1
TXN0000033741,2024-04-15 17:32:52,P2P,Grocery,693,SUCCESS,36-45,36-45,Uttar Pradesh,IndusInd,Axis,Android,5G,0,17,Monday,0
TXN0000111454,2024-08-13 04:21:16,P2P,Grocery,1457,SUCCESS,26-35,56+,Rajasthan,Kotak,IndusInd,Android,4G,0,4,Tuesday,0
TXN0000080778,2024-04-21 16:15:37,P2P,Healthcare,612,SUCCESS,36-45,36-45,Telangana,Axis,SBI,Android,4G,0,16,Sunday,1
TXN0000059439,2024-11-24 20:22:40,P2P,Food,19,SUCCESS,36-45,18-25,Maharashtra,Yes Bank,SBI,iOS,4G,0,20,Sunday,1
TXN0000080237,2024-09-17 20:55:29,P2M,Shopping,4620,SUCCESS,36-45,36-45,Telangana,Yes Bank,PNB,Android,4G,0,20,Tuesday,0
TXN0000224102,2024-03-04 18:48:39,P2P,Fuel,461,SUCCESS,36-45,18-25,Uttar Pradesh,SBI,HDFC,Android,4G,0,18,Monday,0
TXN0000132322,2024-03-19 18:46:04,P2P,Food,1322,SUCCESS,36-45,36-45,Gujarat,SBI,ICICI,Android,4G,0,18,Tuesday,0
TXN0000104293,2024-11-07 20:45:16,P2P,Other,1051,SUCCESS,26-35,36-45,Rajasthan,IndusInd,ICICI,Android,4G,0,20,Thursday,0
TXN0000198158,2024-11-20 17:52:23,Bill Payment,Grocery,284,SUCCESS,56+,26-35,Telangana,HDFC,Yes Bank,Android,5G,0,17,Wednesday,0
TXN0000116345,2024-08-09 20:35:00,Bill Payment,Grocery,1474,SUCCESS,36-45,36-45,Maharashtra,IndusInd,HDFC,Android,WiFi,0,20,Friday,0
TXN0000144511,2024-01-15 11:26:37,P2P,Transport,59,SUCCESS,18-25,36-45,Telangana,Yes Bank,IndusInd,Android,WiFi,0,11,Monday,0
TXN0000205029,2024-03-09 10:54:39,P2P,Other,728,SUCCESS,46-55,26-35,Uttar Pradesh,Yes Bank,SBI,Android,4G,0,10,Saturday,1
TXN0000222663,2024-11-15 11:41:45,P2P,Other,1020,SUCCESS,26-35,26-35,Rajasthan,SBI,Yes Bank,Android,5G,0,11,Friday,0
TXN0000058365,2024-02-22 11:22:52,P2M,Other,386,SUCCESS,26-35,18-25,Delhi,Kotak,ICICI,iOS,4G,0,11,Thursday,0
TXN0000127454,2024-04-30 11:52:19,Bill Payment,Other,790,SUCCESS,36-45,18-25,Rajasthan,IndusInd,ICICI,Android,4G,0,11,Tuesday,0
TXN0000137054,2024-10-10 13:30:36,P2P,Grocery,1740,SUCCESS,46-55,18-25,Karnataka,Yes Bank,Kotak,iOS,5G,0,13,Thursday,0
TXN0000068397,2024-10-11 18:13:08,P2P,Food,94,SUCCESS,26-35,26-35,Telangana,Yes Bank,Yes Bank,Android,4G,0,18,Friday,0
TXN0000203069,2024-04-05 13:35:06,P2P,Healthcare,244,SUCCESS,18-25,36-45,Telangana,SBI,HDFC,Android,4G,0,13,Friday,0
TXN0000102281,2024-03-18 19:50:27,P2P,Other,1086,SUCCESS,36-45,26-35,Gujarat,SBI,SBI,Android,4G,0,19,Monday,0
TXN0000162533,2024-08-15 21:12:48,P2M,Grocery,2786,SUCCESS,46-55,26-35,Uttar Pradesh,Kotak,Axis,Android,4G,0,21,Thursday,0
TXN0000165415,2024-09-17 20:32:14,P2P,Transport,39,SUCCESS,56+,26-35,Maharashtra,Axis,IndusInd,Android,4G,0,20,Tuesday,0
TXN0000185774,2024-03-14 21:52:10,P2M,Food,1358,SUCCESS,56+,18-25,Telangana,PNB,Kotak,Web,5G,1,21,Thursday,0
TXN0000040510,2024-02-10 21:22:25,P2M,Shopping,5376,SUCCESS,18-25,36-45,Uttar Pradesh,HDFC,ICICI,Android,5G,0,21,Saturday,1
TXN0000011783,2024-12-11 12:06:14,P2M,Grocery,1711,SUCCESS,36-45,18-25,Delhi,HDFC,Axis,iOS,4G,0,12,Wednesday,0
TXN0000068594,2024-10-25 08:26:47,Bill Payment,Grocery,1242,SUCCESS,18-25,26-35,West Bengal,Kotak,ICICI,iOS,4G,0,8,Friday,0
TXN0000133827,2024-01-14 15:29:44,P2P,Grocery,325,SUCCESS,26-35,26-35,Uttar Pradesh,IndusInd,Kotak,Android,4G,0,15,Sunday,1
TXN0000244837,2024-05-10 08:22:21,P2M,Food,128,SUCCESS,18-25,18-25,Maharashtra,ICICI,HDFC,Android,5G,0,8,Friday,0
TXN0000112754,2024-09-23 15:41:23,Bill Payment,Healthcare,1086,SUCCESS,56+,26-35,Uttar Pradesh,SBI,PNB,Android,4G,1,15,Monday,0
TXN0000144314,2024-02-14 16:37:06,Bill Payment,Food,765,SUCCESS,18-25,26-35,West Bengal,SBI,SBI,Android,4G,0,16,Wednesday,0
TXN0000010785,2024-07-05 14:24:30,P2M,Fuel,314,FAILED,18-25,26-35,Karnataka,IndusInd,HDFC,iOS,5G,0,14,Friday,0
TXN0000017120,2024-06-06 13:55:49,P2P,Grocery,704,SUCCESS,18-25,36-45,Uttar Pradesh,HDFC,IndusInd,Android,4G,0,13,Thursday,0
TXN0000124458,2024-07-01 08:46:02,P2M,Grocery,1304,SUCCESS,18-25,26-35,Karnataka,Kotak,SBI,Android,WiFi,0,8,Monday,0
TXN0000139422,2024-09-15 12:24:18,P2P,Entertainment,313,SUCCESS,36-45,26-35,Maharashtra,SBI,HDFC,Android,4G,0,12,Sunday,1
TXN0000063780,2024-05-17 21:24:37,P2P,Food,269,SUCCESS,18-25,26-35,West Bengal,Axis,Yes Bank,Android,4G,0,21,Friday,0
TXN0000029310,2024-02-28 16:29:31,Bill Payment,Grocery,350,SUCCESS,46-55,36-45,Uttar Pradesh,SBI,Yes Bank,Android,3G,0,16,Wednesday,0
TXN0000174816,2024-10-31 18:47:53,P2P,Utilities,341,SUCCESS,26-35,36-45,West Bengal,PNB,PNB,iOS,4G,0,18,Thursday,0
TXN0000144035,2024-12-28 15:27:27,Bill Payment,Transport,211,SUCCESS,26-35,26-35,Tamil Nadu,Kotak,SBI,Android,4G,0,15,Saturday,1
TXN0000203197,2024-07-17 08:44:03,P2P,Other,775,SUCCESS,46-55,46-55,Tamil Nadu,HDFC,ICICI,Android,4G,0,8,Wednesday,0
TXN0000014592,2024-10-20 10:57:31,Bill Payment,Other,200,SUCCESS,26-35,26-35,Karnataka,HDFC,PNB,Android,WiFi,0,10,Sunday,1
TXN0000026423,2024-01-12 14:58:25,P2M,Entertainment,431,SUCCESS,26-35,26-35,Tamil Nadu,SBI,IndusInd,Android,4G,0,14,Friday,0
TXN0000099762,2024-08-09 09:19:08,P2M,Grocery,247,SUCCESS,18-25,18-25,Uttar Pradesh,IndusInd,SBI,Android,4G,0,9,Friday,0
TXN0000092645,2024-07-25 19:04:52,P2P,Food,133,SUCCESS,46-55,26-35,Tamil Nadu,HDFC,SBI,Android,5G,0,19,Thursday,0
TXN0000223208,2024-04-05 21:07:56,P2P,Other,3272,SUCCESS,36-45,18-25,West Bengal,SBI,Yes Bank,Android,4G,0,21,Friday,0
TXN0000196710,2024-06-04 15:22:20,P2P,Grocery,268,SUCCESS,18-25,56+,Delhi,PNB,SBI,Android,3G,0,15,Tuesday,0
TXN0000148351,2024-10-20 20:26:07,P2P,Other,1366,SUCCESS,26-35,26-35,Gujarat,SBI,Axis,Android,4G,0,20,Sunday,1
TXN0000060352,2024-01-31 21:25:55,Bill Payment,Food,562,SUCCESS,36-45,18-25,Telangana,ICICI,Kotak,Android,4G,0,21,Wednesday,0
TXN0000072189,2024-05-29 07:18:21,Recharge,Grocery,417,SUCCESS,46-55,46-55,Gujarat,IndusInd,Kotak,Android,4G,0,7,Wednesday,0
TXN0000083049,2024-01-18 05:13:21,P2P,Grocery,1285,SUCCESS,36-45,26-35,Delhi,SBI,HDFC,Android,4G,0,5,Thursday,0
TXN0000046340,2024-02-03 21:40:41,P2P,Fuel,1450,SUCCESS,18-25,36-45,West Bengal,Axis,Axis,Android,3G,0,21,Saturday,1
TXN0000118562,2024-03-07 15:33:48,P2P,Education,4608,SUCCESS,56+,26-35,Uttar Pradesh,HDFC,Yes Bank,Android,4G,0,15,Thursday,0
TXN0000206990,2024-12-30 14:55:25,P2P,Grocery,891,FAILED,36-45,18-25,Uttar Pradesh,Axis,ICICI,iOS,4G,0,14,Monday,0
TXN0000119062,2024-11-16 19:09:49,P2M,Shopping,287,FAILED,18-25,18-25,Karnataka,PNB,PNB,Android,4G,0,19,Saturday,1
TXN0000234767,2024-10-31 19:14:30,P2P,Other,475,SUCCESS,26-35,36-45,Tamil Nadu,HDFC,SBI,iOS,4G,0,19,Thursday,0
TXN0000116547,2024-01-28 11:56:03,P2P,Food,374,SUCCESS,36-45,18-25,Tamil Nadu,SBI,Kotak,Android,4G,0,11,Sunday,1
TXN0000097420,2024-08-10 13:18:46,P2M,Healthcare,304,SUCCESS,26-35,46-55,West Bengal,SBI,HDFC,Android,4G,0,13,Saturday,1
TXN0000218947,2024-03-08 06:27:29,P2M,Other,742,SUCCESS,36-45,46-55,Uttar Pradesh,ICICI,IndusInd,Android,4G,0,6,Friday,0
TXN0000172825,2024-08-20 15:32:17,Bill Payment,Food,179,SUCCESS,36-45,36-45,Telangana,SBI,Yes Bank,Android,4G,0,15,Tuesday,0
TXN0000185169,2024-11-29 09:42:28,P2M,Other,1320,SUCCESS,56+,18-25,Rajasthan,SBI,Kotak,Android,4G,0,9,Friday,0
TXN0000246834,2024-11-06 12:04:00,P2P,Food,211,FAILED,46-55,36-45,West Bengal,Axis,ICICI,Android,WiFi,0,12,Wednesday,0
TXN0000008541,2024-12-18 19:14:08,P2M,Healthcare,421,SUCCESS,18-25,36-45,Telangana,HDFC,Kotak,Android,4G,0,19,Wednesday,0
TXN0000213296,2024-06-17 21:01:16,P2P,Grocery,1323,SUCCESS,26-35,26-35,Maharashtra,SBI,SBI,Android,4G,0,21,Monday,0
TXN0000199079,2024-01-01 15:38:53,P2M,Food,344,SUCCESS,36-45,56+,Telangana,HDFC,Yes Bank,iOS,4G,0,15,Monday,0
TXN0000079726,2024-04-04 15:08:49,P2P,Food,61,SUCCESS,26-35,36-45,Telangana,HDFC,SBI,Android,4G,0,15,Thursday,0
TXN0000199899,2024-11-04 19:24:25,P2P,Education,9418,SUCCESS,26-35,18-25,Telangana,HDFC,Axis,Android,WiFi,0,19,Monday,0
TXN0000199401,2024-03-15 17:09:05,Bill Payment,Other,3569,SUCCESS,26-35,26-35,Maharashtra,SBI,HDFC,Android,4G,0,17,Friday,0
TXN0000176434,2024-06-13 13:50:54,P2M,Other,181,SUCCESS,26-35,18-25,Delhi,SBI,Kotak,Android,4G,0,13,Thursday,0
TXN0000227421,2024-04-11 10:47:39,Recharge,Food,494,SUCCESS,36-45,18-25,Maharashtra,Yes Bank,PNB,iOS,4G,0,10,Thursday,0
TXN0000108369,2024-08-31 21:04:07,P2P,Grocery,2222,SUCCESS,18-25,36-45,Andhra Pradesh,SBI,HDFC,Android,WiFi,0,21,Saturday,1
TXN0000230696,2024-08-21 12:16:05,P2P,Grocery,3316,SUCCESS,26-35,26-35,Tamil Nadu,HDFC,Kotak,iOS,4G,0,12,Wednesday,0
TXN0000247782,2024-01-07 15:42:02,P2M,Transport,88,SUCCESS,36-45,26-35,Telangana,Kotak,ICICI,Android,4G,0,15,Sunday,1
TXN0000003742,2024-05-09 12:38:23,Recharge,Utilities,3101,SUCCESS,26-35,18-25,Andhra Pradesh,Axis,SBI,Android,4G,0,12,Thursday,0
TXN0000037268,2024-12-20 18:41:16,P2M,Utilities,1557,SUCCESS,18-25,36-45,Delhi,SBI,Yes Bank,iOS,4G,0,18,Friday,0
TXN0000032454,2024-04-14 17:52:57,P2P,Shopping,830,SUCCESS,46-55,36-45,Telangana,SBI,SBI,Android,4G,0,17,Sunday,1
TXN0000203937,2024-12-20 22:01:43,Bill Payment,Food,370,SUCCESS,46-55,26-35,Maharashtra,Axis,Axis,Android,4G,0,22,Friday,0
TXN0000129733,2024-12-26 21:38:15,Bill Payment,Fuel,1565,SUCCESS,26-35,46-55,Uttar Pradesh,IndusInd,Yes Bank,Android,WiFi,0,21,Thursday,0
TXN0000163019,2024-12-09 20:54:05,P2M,Utilities,1671,SUCCESS,26-35,56+,Karnataka,HDFC,SBI,iOS,4G,0,20,Monday,0
TXN0000020089,2024-06-14 08:34:37,P2P,Grocery,861,SUCCESS,18-25,18-25,Telangana,ICICI,IndusInd,Android,3G,0,8,Friday,0
TXN0000140384,2024-09-22 00:14:53,P2P,Shopping,1123,SUCCESS,36-45,18-25,Maharashtra,SBI,SBI,Android,4G,0,0,Sunday,1
TXN0000142376,2024-05-04 16:44:58,Bill Payment,Education,2650,SUCCESS,36-45,36-45,Gujarat,Yes Bank,HDFC,Android,4G,0,16,Saturday,1
TXN0000199647,2024-04-19 18:48:21,P2M,Grocery,396,SUCCESS,26-35,46-55,Delhi,SBI,HDFC,Android,WiFi,0,18,Friday,0
TXN0000100445,2024-01-12 00:40:44,P2P,Other,322,SUCCESS,36-45,36-45,Uttar Pradesh,Axis,SBI,Android,4G,0,0,Friday,0
TXN0000081997,2024-03-31 11:43:13,P2P,Shopping,4757,SUCCESS,36-45,36-45,Tamil Nadu,PNB,Axis,Android,5G,0,11,Sunday,1
TXN0000201725,2024-02-20 14:26:46,P2M,Grocery,1224,SUCCESS,26-35,26-35,Karnataka,PNB,HDFC,iOS,WiFi,0,14,Tuesday,0
TXN0000041759,2024-11-12 12:46:31,P2P,Grocery,355,SUCCESS,36-45,36-45,Maharashtra,IndusInd,Yes Bank,Android,5G,0,12,Tuesday,0
TXN0000067671,2024-05-19 13:38:02,P2P,Food,212,SUCCESS,18-25,26-35,Telangana,PNB,IndusInd,Android,5G,0,13,Sunday,1
TXN0000077904,2024-04-09 14:14:10,Bill Payment,Fuel,3856,SUCCESS,36-45,36-45,Gujarat,SBI,IndusInd,Web,WiFi,0,14,Tuesday,0
TXN0000205310,2024-11-20 21:46:55,Bill Payment,Entertainment,197,SUCCESS,36-45,36-45,Rajasthan,SBI,Axis,Android,4G,0,21,Wednesday,0
TXN0000003418,2024-05-13 11:04:24,P2P,Fuel,3191,SUCCESS,36-45,18-25,Karnataka,IndusInd,Axis,Android,5G,0,11,Monday,0
TXN0000166985,2024-12-18 02:18:38,P2M,Shopping,5256,SUCCESS,36-45,26-35,Gujarat,Yes Bank,PNB,Android,WiFi,0,2,Wednesday,0
TXN0000052767,2024-07-18 10:37:38,P2M,Grocery,750,SUCCESS,18-25,36-45,Telangana,SBI,HDFC,iOS,4G,0,10,Thursday,0
TXN0000215671,2024-02-04 16:14:04,P2P,Grocery,1671,SUCCESS,46-55,18-25,Maharashtra,ICICI,IndusInd,Android,5G,0,16,Sunday,1
TXN0000208668,2024-08-24 23:19:56,Bill Payment,Entertainment,439,SUCCESS,26-35,26-35,Uttar Pradesh,HDFC,ICICI,Android,4G,0,23,Saturday,1
TXN0000182796,2024-03-13 16:09:54,P2P,Food,141,SUCCESS,26-35,36-45,Telangana,HDFC,Axis,Android,4G,0,16,Wednesday,0
TXN0000071615,2024-05-26 19:05:25,P2P,Grocery,415,SUCCESS,26-35,26-35,West Bengal,SBI,IndusInd,Android,4G,0,19,Sunday,1
TXN0000168746,2024-10-27 19:44:59,P2M,Food,164,SUCCESS,26-35,26-35,Rajasthan,Axis,ICICI,Android,4G,0,19,Sunday,1
TXN0000064766,2024-01-02 13:29:48,Recharge,Grocery,1031,SUCCESS,26-35,18-25,Delhi,SBI,HDFC,Android,WiFi,0,13,Tuesday,0
TXN0000114656,2024-10-13 20:36:52,P2P,Transport,55,SUCCESS,26-35,18-25,Tamil Nadu,PNB,SBI,iOS,4G,0,20,Sunday,1
TXN0000050510,2024-10-23 16:55:22,P2M,Grocery,162,SUCCESS,18-25,36-45,Maharashtra,IndusInd,HDFC,Android,3G,0,16,Wednesday,0
TXN0000230900,2024-09-03 17:08:40,P2M,Shopping,1459,SUCCESS,18-25,18-25,Uttar Pradesh,SBI,Axis,Android,4G,1,17,Tuesday,0
TXN0000171160,2024-08-19 06:48:29,P2P,Transport,453,SUCCESS,26-35,26-35,Tamil Nadu,SBI,Axis,Android,4G,0,6,Monday,0
TXN0000204324,2024-03-15 21:51:47,Recharge,Food,289,SUCCESS,26-35,36-45,Karnataka,IndusInd,ICICI,Android,5G,0,21,Friday,0
TXN0000249812,2024-04-28 18:14:48,P2M,Transport,1397,SUCCESS,18-25,36-45,West Bengal,ICICI,HDFC,iOS,4G,0,18,Sunday,1
TXN0000174216,2024-03-01 16:18:29,P2M,Utilities,2484,SUCCESS,26-35,46-55,Telangana,Yes Bank,ICICI,Android,4G,0,16,Friday,0
TXN0000148435,2024-08-21 18:55:12,Bill Payment,Grocery,480,SUCCESS,46-55,26-35,Tamil Nadu,SBI,ICICI,iOS,5G,0,18,Wednesday,0
TXN0000077732,2024-01-30 10:07:58,P2M,Food,101,SUCCESS,46-55,36-45,Maharashtra,IndusInd,Axis,Android,4G,0,10,Tuesday,0
TXN0000021739,2024-09-18 15:59:47,Bill Payment,Grocery,439,SUCCESS,36-45,46-55,Rajasthan,Yes Bank,IndusInd,iOS,WiFi,0,15,Wednesday,0
TXN0000222134,2024-09-28 10:46:47,P2P,Transport,868,SUCCESS,18-25,18-25,Andhra Pradesh,ICICI,PNB,Android,4G,0,10,Saturday,1
TXN0000006948,2024-10-05 18:35:09,P2P,Grocery,189,SUCCESS,26-35,36-45,Tamil Nadu,HDFC,SBI,Android,4G,0,18,Saturday,1
TXN0000056556,2024-11-29 15:37:36,P2P,Transport,506,SUCCESS,36-45,36-45,Karnataka,ICICI,ICICI,iOS,5G,0,15,Friday,0
TXN0000087462,2024-09-02 03:54:29,P2P,Entertainment,239,SUCCESS,36-45,26-35,Andhra Pradesh,Kotak,SBI,Web,4G,0,3,Monday,0
TXN0000229771,2024-04-18 06:34:43,P2P,Fuel,1804,FAILED,36-45,26-35,Uttar Pradesh,Axis,ICICI,Android,WiFi,0,6,Thursday,0
TXN0000205042,2024-03-26 05:19:55,P2P,Fuel,936,SUCCESS,26-35,26-35,Uttar Pradesh,HDFC,Kotak,iOS,4G,0,5,Tuesday,0
TXN0000221612,2024-05-10 14:34:57,P2P,Grocery,372,SUCCESS,36-45,36-45,Uttar Pradesh,Yes Bank,Yes Bank,iOS,5G,0,14,Friday,0
TXN0000169711,2024-05-28 18:02:45,P2P,Utilities,907,SUCCESS,18-25,56+,Rajasthan,SBI,Kotak,Android,4G,0,18,Tuesday,0
TXN0000160488,2024-02-18 10:27:07,P2M,Grocery,634,SUCCESS,18-25,56+,Delhi,ICICI,SBI,Android,4G,0,10,Sunday,1
TXN0000209094,2024-12-15 20:09:50,P2P,Grocery,2661,SUCCESS,46-55,26-35,West Bengal,ICICI,SBI,iOS,4G,0,20,Sunday,1
TXN0000104269,2024-01-21 15:43:06,Bill Payment,Transport,420,SUCCESS,26-35,36-45,Tamil Nadu,Axis,Kotak,Android,4G,0,15,Sunday,1
TXN0000028807,2024-04-27 20:59:06,P2P,Shopping,1843,SUCCESS,36-45,36-45,Gujarat,SBI,Yes Bank,Android,4G,0,20,Saturday,1
TXN0000133954,2024-06-26 21:56:18,P2M,Food,572,FAILED,26-35,56+,Gujarat,SBI,IndusInd,Android,5G,0,21,Wednesday,0
TXN0000103293,2024-10-28 12:40:26,P2P,Transport,599,SUCCESS,36-45,18-25,Gujarat,Kotak,PNB,Android,5G,0,12,Monday,0
TXN0000162643,2024-04-10 16:25:54,P2M,Grocery,2408,SUCCESS,18-25,18-25,Delhi,Axis,Yes Bank,Android,5G,0,16,Wednesday,0
TXN0000022099,2024-08-10 14:00:07,Bill Payment,Other,730,SUCCESS,26-35,36-45,Gujarat,SBI,HDFC,Android,WiFi,0,14,Saturday,1
TXN0000119643,2024-07-15 21:53:25,P2P,Food,64,SUCCESS,26-35,46-55,Rajasthan,PNB,SBI,Android,5G,0,21,Monday,0
TXN0000084885,2024-11-28 15:05:33,Bill Payment,Fuel,1295,SUCCESS,18-25,26-35,Andhra Pradesh,IndusInd,IndusInd,Android,4G,0,15,Thursday,0
TXN0000033671,2024-11-02 18:41:52,Bill Payment,Grocery,352,SUCCESS,46-55,46-55,Karnataka,SBI,IndusInd,Android,WiFi,0,18,Saturday,1
TXN0000044489,2024-05-01 08:01:41,P2M,Fuel,1036,SUCCESS,36-45,36-45,Delhi,SBI,IndusInd,Android,4G,0,8,Wednesday,0
TXN0000223021,2024-03-16 16:10:50,P2M,Utilities,234,SUCCESS,36-45,18-25,Karnataka,Yes Bank,PNB,Android,4G,0,16,Saturday,1
TXN0000005173,2024-02-13 13:13:07,Bill Payment,Grocery,717,SUCCESS,36-45,46-55,Andhra Pradesh,HDFC,IndusInd,Android,4G,0,13,Tuesday,0
TXN0000016249,2024-05-07 05:06:55,P2P,Shopping,2234,SUCCESS,26-35,26-35,Andhra Pradesh,ICICI,PNB,Android,4G,0,5,Tuesday,0
TXN0000228733,2024-09-23 21:41:43,P2P,Fuel,351,SUCCESS,46-55,36-45,Maharashtra,SBI,PNB,Android,5G,1,21,Monday,0
TXN0000111258,2024-05-13 13:33:04,P2M,Entertainment,447,SUCCESS,18-25,36-45,Delhi,SBI,ICICI,iOS,3G,0,13,Monday,0
TXN0000114630,2024-09-29 11:26:45,P2P,Shopping,366,SUCCESS,18-25,18-25,Andhra Pradesh,HDFC,HDFC,Android,5G,0,11,Sunday,1
TXN0000032340,2024-12-27 17:35:10,P2M,Fuel,4237,SUCCESS,46-55,36-45,Tamil Nadu,Axis,SBI,Android,5G,0,17,Friday,0
TXN0000094317,2024-03-21 22:07:32,P2P,Shopping,2381,SUCCESS,26-35,36-45,Delhi,ICICI,IndusInd,Android,4G,0,22,Thursday,0
TXN0000211516,2024-09-11 19:15:30,P2M,Grocery,662,SUCCESS,18-25,26-35,Maharashtra,ICICI,SBI,Android,4G,0,19,Wednesday,0
TXN0000227540,2024-12-20 17:20:06,P2M,Fuel,6097,SUCCESS,26-35,26-35,Andhra Pradesh,IndusInd,PNB,Android,4G,0,17,Friday,0
TXN0000218964,2024-03-21 17:02:39,P2M,Grocery,2468,SUCCESS,26-35,18-25,Telangana,HDFC,IndusInd,Android,4G,0,17,Thursday,0
TXN0000093634,2024-07-25 15:24:16,Bill Payment,Healthcare,494,SUCCESS,26-35,26-35,Tamil Nadu,ICICI,ICICI,Android,5G,0,15,Thursday,0
TXN0000005070,2024-08-11 22:09:23,P2P,Other,469,SUCCESS,26-35,36-45,Delhi,HDFC,PNB,Android,5G,0,22,Sunday,1
TXN0000228045,2024-07-06 09:42:04,P2P,Utilities,3217,SUCCESS,26-35,56+,Tamil Nadu,Kotak,HDFC,Android,4G,0,9,Saturday,1
TXN0000202203,2024-07-22 17:47:33,Recharge,Shopping,960,SUCCESS,46-55,36-45,Uttar Pradesh,ICICI,HDFC,Android,4G,0,17,Monday,0
TXN0000151205,2024-09-16 19:54:40,P2P,Grocery,1387,SUCCESS,26-35,18-25,Maharashtra,Axis,PNB,Android,4G,0,19,Monday,0
TXN0000206409,2024-02-06 13:10:48,P2P,Grocery,5266,SUCCESS,26-35,46-55,Gujarat,HDFC,SBI,Android,5G,0,13,Tuesday,0
