session_id,user_type_id,label_id,timestamp_start,timestamp_end,vpn,rooted,emulator,ip_risk_score,session_duration,num_events,num_links_clicked,num_qr_scans,num_permission_requests,event_sequence_encoded,event_count_1,event_count_2,event_count_3,event_count_4,event_count_5,event_count_6,event_count_7,event_count_8,event_count_9,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,generator_version,scenario_family,risk_score,split,split_reason
session_v2_000070_1cd44960,3,1,2025-10-13T21:43:37.894421,2025-10-13T21:48:04.894421,1,0,0,0.566,267,19,1,0,4,"[4, 12, 13, 17, 21, 9, 1, 11, 19, 21, 6, 2, 16, 12, 21, 4, 17, 17, 17]",1,1,0,2,0,1,0,0,1,0,1,2,1,0,0,1,4,0,1,0,3,v2.0.0,benign_settings,0.438555,val,val_random_fill
session_v2_000071_9cd774c7,0,1,2026-01-01T05:26:46.895040,2026-01-01T05:31:15.895040,0,0,0,0.318,269,19,0,0,7,"[3, 13, 21, 8, 4, 18, 12, 13, 4, 17, 18, 17, 17, 13, 12, 17, 12, 18, 21]",0,0,1,2,0,0,0,1,0,0,0,3,3,0,0,0,4,3,0,0,2,v2.0.0,permission_dense,0.454558,val,val_withheld_combo
session_v2_000072_0e8511aa,1,0,2025-12-13T21:56:10.896289,2025-12-13T22:00:35.896289,1,0,1,0.443,265,21,0,0,2,"[3, 21, 8, 4, 17, 21, 1, 21, 4, 17, 13, 9, 5, 12, 15, 21, 2, 21, 7, 3, 21]",1,1,2,2,1,0,1,1,1,0,0,1,1,0,1,0,2,0,0,0,6,v2.0.0,benign_media,0.360562,train,train_default
session_v2_000073_fb1065de,1,2,2026-02-04T13:54:07.897113,2026-02-04T13:55:20.897113,0,0,0,0.516,73,11,2,1,0,"[2, 19, 13, 16, 11, 15, 13, 1, 14, 11, 12]",1,1,0,0,0,0,0,0,0,0,2,1,2,1,1,1,0,0,1,0,0,v2.0.0,qr_handoff_soft,0.587743,val,val_withheld_combo
session_v2_000074_dae996ef,1,1,2026-02-10T09:59:19.897781,2026-02-10T10:04:04.897781,1,0,0,0.345,285,25,1,0,2,"[3, 21, 8, 4, 17, 13, 21, 9, 1, 11, 12, 21, 4, 17, 12, 12, 13, 1, 13, 12, 19, 20, 12, 13, 13]",2,0,1,2,0,0,0,1,1,0,1,5,5,0,0,0,2,0,1,1,3,v2.0.0,screen_share_contextual,0.46075,train,train_default
session_v2_000075_1270bc17,0,0,2026-01-24T08:16:09.899043,2026-01-24T08:22:27.899043,1,0,0,0.434,378,22,1,0,2,"[3, 13, 12, 13, 21, 5, 16, 21, 10, 4, 18, 9, 5, 13, 12, 21, 4, 18, 12, 21, 1, 11]",1,0,1,2,2,0,0,0,1,1,1,3,3,0,0,1,0,2,0,0,4,v2.0.0,benign_media,0.360667,train,train_default
session_v2_000076_1a14bba0,0,0,2026-02-10T18:10:31.900405,2026-02-10T18:17:15.900405,1,0,0,0.203,404,22,1,0,2,"[1, 13, 21, 4, 17, 21, 9, 3, 21, 8, 4, 18, 16, 12, 21, 9, 1, 11, 21, 6, 5, 21]",2,0,1,2,1,1,0,1,2,0,1,1,1,0,0,1,1,1,0,0,6,v2.0.0,benign_chat,0.386263,train,train_default
session_v2_000077_b43c07ce,2,2,2026-02-17T20:40:19.901407,2026-02-17T20:43:54.901407,0,1,0,0.543,215,21,2,0,2,"[2, 19, 11, 12, 21, 7, 4, 17, 17, 16, 21, 9, 2, 15, 12, 16, 11, 21, 7, 3, 13]",0,2,1,1,0,0,2,0,1,0,2,2,1,0,1,2,2,0,1,0,3,v2.0.0,benign_browse,0.573365,train,train_default
session_v2_000078_4bebfe0a,3,2,2026-03-06T09:40:27.902292,2026-03-06T09:41:36.902292,1,1,0,0.606,69,20,1,2,4,"[2, 1, 14, 19, 17, 21, 4, 21, 12, 1, 14, 11, 17, 17, 21, 2, 12, 17, 21, 1]",3,2,0,1,0,0,0,0,0,0,1,2,0,2,0,0,4,0,1,0,4,v2.0.0,archetype_qr_takeover,0.715047,train,train_default
session_v2_000079_6ae56180,2,2,2025-10-26T12:16:56.903495,2025-10-26T12:20:10.903495,0,1,1,0.602,194,20,3,2,2,"[2, 11, 21, 7, 2, 12, 13, 2, 11, 15, 14, 17, 12, 4, 17, 21, 9, 2, 14, 11]",0,4,0,1,0,0,1,0,1,0,3,2,1,2,1,0,2,0,0,0,2,v2.0.0,mixed_anomalous,0.573278,train,train_default
session_v2_000080_8ad76c49,1,0,2026-03-05T09:54:59.904252,2026-03-05T10:01:50.904252,1,0,0,0.308,411,25,0,0,2,"[2, 13, 21, 7, 4, 18, 13, 12, 13, 12, 17, 21, 9, 2, 15, 13, 21, 7, 5, 21, 1, 12, 21, 6, 5]",1,2,0,1,2,1,2,0,1,0,0,3,4,0,1,0,1,1,0,0,5,v2.0.0,benign_media,0.36202,train,train_default
session_v2_000081_ce6ac858,0,0,2025-11-29T12:49:50.905251,2025-11-29T12:57:01.905251,0,0,0,0.229,431,26,0,0,1,"[2, 13, 12, 13, 13, 12, 21, 7, 4, 17, 9, 3, 13, 13, 13, 12, 13, 13, 12, 12, 21, 8, 1, 13, 13, 21]",1,1,1,1,0,0,1,1,1,0,0,5,10,0,0,0,1,0,0,0,3,v2.0.0,benign_chat,0.263309,val,val_random_fill
session_v2_000082_2eb1a1f1,0,0,2026-03-20T13:04:58.906810,2026-03-20T13:08:32.906810,0,0,0,0.156,214,20,0,1,1,"[3, 21, 8, 4, 13, 18, 21, 9, 2, 12, 13, 1, 13, 12, 19, 20, 14, 21, 3, 13]",1,1,2,1,0,0,0,1,1,0,0,2,4,1,0,0,0,1,1,1,3,v2.0.0,screen_share_contextual,0.393812,test_ood,ood_time_bucket
session_v2_000083_f0aa4cbc,0,2,2025-11-24T17:46:23.907759,2025-11-24T17:50:49.907759,0,0,0,0.355,266,20,2,1,0,"[3, 13, 12, 13, 21, 2, 11, 12, 13, 21, 12, 1, 14, 11, 21, 12, 12, 21, 4, 12]",1,1,1,1,0,0,0,0,0,0,2,6,3,1,0,0,0,0,0,0,4,v2.0.0,qr_handoff_soft,0.546798,train,train_default
session_v2_000084_82739112,0,0,2025-10-26T20:35:41.908967,2025-10-26T20:41:31.908967,1,0,0,0.291,350,21,0,0,4,"[5, 21, 2, 13, 12, 13, 7, 2, 21, 7, 4, 18, 18, 18, 21, 9, 3, 21, 8, 4, 18]",0,2,1,2,1,0,2,1,1,0,0,1,2,0,0,0,0,4,0,0,4,v2.0.0,benign_chat,0.316544,train,train_default
session_v2_000085_6e548832,1,0,2025-12-19T01:03:30.909820,2025-12-19T01:09:01.909820,0,0,0,0.026,331,26,1,2,2,"[2, 21, 7, 4, 13, 21, 9, 1, 14, 11, 19, 21, 5, 15, 21, 10, 4, 18, 18, 12, 21, 9, 2, 12, 12, 14]",1,2,0,2,1,0,1,0,2,1,1,3,1,2,1,0,0,2,1,0,5,v2.0.0,benign_browse,0.417075,train,train_default
session_v2_000086_6035ff75,1,0,2025-10-17T22:29:52.910620,2025-10-17T22:32:51.910620,1,0,0,0.562,179,14,1,1,1,"[2, 14, 13, 1, 11, 21, 2, 13, 12, 21, 7, 4, 17, 9]",1,2,0,1,0,0,1,0,1,0,1,1,2,1,0,0,1,0,0,0,2,v2.0.0,link_chain_soft,0.389625,val,val_random_fill
session_v2_000087_73c85891,2,1,2026-03-25T19:53:15.911069,2026-03-25T19:54:40.911069,0,0,1,0.332,85,16,2,1,1,"[4, 21, 9, 3, 12, 2, 11, 15, 14, 17, 13, 2, 11, 21, 1, 12]",1,2,1,1,0,0,0,0,1,0,2,2,1,1,1,0,1,0,0,0,2,v2.0.0,mixed_anomalous,0.491302,test_ood,ood_time_bucket
session_v2_000088_79a69c35,1,0,2025-12-25T11:36:47.911539,2025-12-25T11:40:42.911539,0,0,0,0.37,235,13,0,0,2,"[3, 21, 4, 17, 21, 1, 21, 6, 4, 18, 12, 13, 12]",1,0,1,2,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,3,v2.0.0,benign_browse,0.299622,val,val_random_fill
session_v2_000089_756c733c,3,2,2025-12-21T03:10:46.912642,2025-12-21T03:13:55.912642,1,0,1,0.573,189,21,4,0,3,"[2, 11, 11, 15, 21, 4, 17, 13, 1, 11, 21, 2, 15, 21, 12, 17, 17, 21, 1, 11, 21]",2,2,0,1,0,0,0,0,0,0,4,1,1,0,2,0,3,0,0,0,5,v2.0.0,link_chain_soft,0.540273,test_ood,ood_withheld_variant
session_v2_000090_2f22a778,1,1,2025-12-01T00:07:17.914723,2025-12-01T00:11:58.914723,1,1,0,0.374,281,19,3,0,1,"[5, 21, 10, 2, 11, 11, 12, 21, 1, 21, 6, 4, 17, 12, 21, 9, 1, 11, 21]",2,1,0,1,1,1,0,0,1,1,3,2,0,0,0,0,1,0,0,0,5,v2.0.0,benign_browse,0.435041,train,train_default
session_v2_000091_bf52a1c0,0,2,2025-12-04T09:29:55.915574,2025-12-04T09:34:15.915574,1,1,0,0.462,260,15,1,1,0,"[3, 13, 1, 14, 11, 19, 20, 21, 12, 21, 2, 12, 12, 21, 7]",1,1,1,0,0,0,1,0,0,0,1,3,1,1,0,0,0,0,1,1,3,v2.0.0,qr_handoff_soft,0.561428,train,train_default
session_v2_000092_316dedd3,1,0,2025-11-22T07:22:25.916574,2025-11-22T07:25:05.916574,1,0,0,0.379,160,11,2,0,0,"[3, 12, 13, 13, 21, 1, 11, 12, 12, 12, 11]",1,0,1,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,1,v2.0.0,benign_browse,0.396369,train,train_default
session_v2_000093_cec3c6c6,3,1,2025-10-23T05:36:31.917564,2025-10-23T05:38:47.917564,0,0,0,0.473,136,15,1,0,0,"[4, 12, 13, 1, 11, 21, 2, 21, 12, 13, 21, 5, 15, 21, 10]",1,1,0,1,1,0,0,0,0,1,1,2,2,0,1,0,0,0,0,0,4,v2.0.0,link_chain_soft,0.453682,val,val_random_fill
session_v2_000094_459692b5,0,0,2026-01-02T01:51:05.918376,2026-01-02T01:57:31.918376,0,0,0,0.316,386,25,1,0,3,"[2, 13, 21, 7, 4, 18, 12, 13, 21, 5, 12, 21, 4, 18, 12, 18, 13, 12, 13, 21, 1, 11, 21, 6, 4]",1,1,0,3,1,1,1,0,0,0,1,4,4,0,0,0,0,3,0,0,5,v2.0.0,benign_browse,0.311694,train,train_default
session_v2_000095_0fd345e0,2,2,2025-12-11T21:17:27.919317,2025-12-11T21:19:25.919317,0,1,1,0.366,118,15,2,0,1,"[5, 21, 2, 11, 15, 21, 12, 1, 13, 11, 21, 2, 15, 16, 17]",1,2,0,0,1,0,0,0,0,0,2,1,1,0,2,1,1,0,0,0,3,v2.0.0,archetype_link_install,0.738943,train,train_default
session_v2_000096_faf4c80e,2,0,2026-01-01T08:48:53.919799,2026-01-01T08:51:40.919799,1,0,0,0.49,167,16,0,1,0,"[1, 13, 21, 4, 21, 9, 2, 14, 13, 13, 13, 1, 13, 12, 19, 20]",2,1,0,1,0,0,0,0,1,0,0,1,5,1,0,0,0,0,1,1,2,v2.0.0,screen_share_contextual,0.31038,train,train_default
session_v2_000097_358a42f0,2,1,2026-01-05T02:41:31.920456,2026-01-05T02:46:31.920456,0,0,0,0.27,300,23,2,1,3,"[2, 13, 13, 11, 13, 21, 7, 4, 17, 9, 2, 14, 21, 7, 4, 17, 21, 9, 2, 11, 21, 4, 17]",0,3,0,3,0,0,2,0,2,0,2,0,3,1,0,0,3,0,0,0,4,v2.0.0,benign_chat,0.466164,train,train_default
session_v2_000098_9df57882,3,1,2025-12-29T05:08:29.921432,2025-12-29T05:11:13.921432,0,0,0,0.49,164,15,2,0,0,"[5, 12, 21, 4, 19, 21, 9, 2, 11, 21, 21, 12, 1, 11, 21]",1,1,0,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,5,v2.0.0,link_chain_soft,0.44699,train,train_default
session_v2_000099_9f225d3a,1,0,2025-12-04T16:15:52.922306,2025-12-04T16:17:55.922306,0,0,0,0.469,123,12,0,0,2,"[2, 13, 12, 21, 4, 18, 13, 13, 12, 13, 13, 18]",0,1,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,2,0,0,1,v2.0.0,benign_browse,0.313902,train,train_default
session_v2_000100_92efc977,3,0,2025-11-07T13:27:29.923128,2025-11-07T13:32:12.923128,0,1,0,0.344,283,26,1,0,2,"[1, 12, 21, 4, 18, 19, 20, 12, 21, 2, 11, 21, 7, 1, 13, 12, 19, 20, 12, 13, 4, 17, 21, 9, 2, 12]",2,2,0,2,0,0,1,0,1,0,1,5,2,0,0,0,1,1,2,2,4,v2.0.0,screen_share_contextual,0.374213,val,val_random_fill
session_v2_000101_ce987ad3,0,0,2026-01-15T06:07:01.924273,2026-01-15T06:11:43.924273,0,0,0,0.219,282,20,0,0,3,"[1, 21, 6, 4, 17, 9, 3, 21, 8, 1, 19, 12, 13, 21, 6, 4, 17, 20, 17, 9]",2,0,1,2,0,2,0,1,2,0,0,1,1,0,0,0,3,0,1,1,3,v2.0.0,benign_media,0.293504,train,train_default
session_v2_000102_3a731450,1,0,2025-10-13T23:38:20.924977,2025-10-13T23:42:25.924977,0,1,0,0.408,245,19,0,0,5,"[2, 13, 21, 1, 21, 4, 17, 13, 13, 12, 18, 18, 13, 12, 12, 17, 17, 12, 21]",1,1,0,1,0,0,0,0,0,0,0,4,4,0,0,0,3,2,0,0,3,v2.0.0,benign_chat,0.348561,train,train_default
session_v2_000103_7620e2a4,3,0,2025-10-27T22:00:44.926172,2025-10-27T22:02:41.926172,1,0,0,0.506,117,9,1,0,1,"[4, 16, 1, 11, 21, 2, 15, 13, 17]",1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,v2.0.0,link_chain_soft,0.357713,train,train_default
session_v2_000104_e2240bae,0,1,2026-03-16T15:21:44.926994,2026-03-16T15:26:15.926994,0,0,0,0.287,271,19,3,0,1,"[1, 11, 11, 6, 1, 12, 6, 4, 18, 13, 21, 2, 11, 21, 1, 12, 21, 3, 13]",3,1,1,1,0,2,0,0,0,0,3,2,2,0,0,0,0,1,0,0,3,v2.0.0,benign_browse,0.468024,test_ood,ood_time_bucket
session_v2_000105_8d6a9ca4,1,0,2025-12-23T07:03:55.927773,2025-12-23T07:09:09.927773,0,0,0,0.358,314,27,2,0,1,"[1, 21, 6, 4, 17, 21, 9, 1, 11, 13, 6, 3, 13, 13, 13, 12, 21, 8, 1, 11, 13, 12, 21, 6, 4, 12, 21]",3,0,1,2,0,3,0,1,1,0,2,3,5,0,0,0,1,0,0,0,5,v2.0.0,benign_media,0.379838,train,train_default
session_v2_000106_6d2be01c,1,0,2025-10-16T08:04:26.928858,2025-10-16T08:07:34.928858,1,0,0,0.356,188,17,1,1,1,"[2, 12, 13, 13, 21, 4, 21, 9, 1, 11, 21, 4, 18, 13, 21, 2, 14]",1,2,0,2,0,0,0,0,1,0,1,1,3,1,0,0,0,1,0,0,4,v2.0.0,benign_chat,0.356346,train,train_default
session_v2_000107_fd3d5dcc,1,2,2025-10-07T10:50:22.929899,2025-10-07T10:51:27.929899,1,0,0,0.461,65,12,2,0,2,"[1, 11, 4, 19, 17, 17, 12, 13, 11, 12, 21, 4]",1,0,0,2,0,0,0,0,0,0,2,2,1,0,0,0,2,0,1,0,1,v2.0.0,archetype_screen_share_abuse,0.725317,train,train_default
session_v2_000108_8e67f6cc,1,2,2026-03-10T15:18:33.930311,2026-03-10T15:21:48.930311,0,0,0,0.458,195,20,1,2,1,"[1, 21, 6, 4, 18, 21, 9, 2, 21, 12, 1, 14, 11, 12, 13, 2, 14, 21, 7, 4]",2,2,0,2,0,1,1,0,1,0,1,2,1,2,0,0,0,1,0,0,4,v2.0.0,qr_handoff_soft,0.521158,test_ood,ood_time_bucket
session_v2_000109_5665d765,1,0,2025-10-25T05:02:43.931730,2025-10-25T05:06:20.931730,0,0,0,0.448,217,15,0,1,1,"[4, 21, 9, 1, 12, 6, 1, 12, 21, 6, 4, 18, 9, 2, 14]",2,1,0,2,0,2,0,0,2,0,0,2,0,1,0,0,0,1,0,0,2,v2.0.0,benign_media,0.338611,train,train_default
session_v2_000110_074794a5,2,0,2026-01-28T21:09:40.932226,2026-01-28T21:13:19.932226,0,0,0,0.376,219,21,5,0,1,"[1, 11, 11, 11, 11, 11, 12, 21, 6, 2, 15, 21, 7, 4, 18, 21, 9, 2, 15, 13, 16]",1,2,0,1,0,1,1,0,1,0,5,1,1,0,2,1,0,1,0,0,3,v2.0.0,benign_settings,0.385776,train,train_default
session_v2_000111_600db3c2,2,0,2025-12-08T05:14:46.933090,2025-12-08T05:16:41.933090,0,0,0,0.413,115,12,2,1,0,"[5, 21, 10, 1, 11, 21, 2, 15, 13, 2, 11, 14]",1,2,0,0,1,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,2,v2.0.0,link_chain_soft,0.376567,val,val_withheld_combo
session_v2_000112_04f10222,3,1,2025-10-25T11:34:19.933873,2025-10-25T11:36:41.933873,0,0,0,0.433,142,19,3,1,0,"[1, 13, 11, 21, 6, 2, 15, 13, 11, 14, 13, 1, 11, 21, 2, 15, 12, 15, 16]",2,2,0,0,0,1,0,0,0,0,3,1,3,1,3,1,0,0,0,0,2,v2.0.0,link_chain_soft,0.473911,train,train_default
session_v2_000113_5943a0ac,2,1,2026-01-03T06:44:08.934689,2026-01-03T06:47:54.934689,0,0,0,0.422,226,20,0,0,5,"[1, 12, 12, 21, 6, 4, 17, 21, 3, 21, 21, 12, 4, 17, 18, 17, 17, 12, 2, 15]",1,1,1,2,0,1,0,0,0,0,0,4,0,0,1,0,4,1,0,0,4,v2.0.0,permission_dense,0.49135,train,train_default
session_v2_000114_c8830a1e,2,0,2026-02-08T07:03:55.935482,2026-02-08T07:08:02.935482,1,1,0,0.627,247,20,0,0,1,"[1, 13, 21, 6, 5, 15, 15, 15, 10, 2, 16, 21, 7, 4, 17, 21, 9, 2, 15, 19]",1,2,0,1,1,1,1,0,1,1,0,0,1,0,4,1,1,0,1,0,3,v2.0.0,benign_browse,0.401322,train,train_default
session_v2_000115_6fa84fff,2,1,2026-01-02T14:04:29.936691,2026-01-02T14:05:43.936691,1,0,0,0.455,74,8,0,1,0,"[3, 21, 2, 16, 15, 14, 12, 21]",0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,v2.0.0,benign_media,0.436279,val,val_random_fill
session_v2_000116_bd545f57,1,0,2026-01-09T13:37:07.937006,2026-01-09T13:40:37.937006,1,0,0,0.464,210,16,1,2,1,"[2, 12, 11, 12, 12, 14, 14, 21, 7, 4, 17, 12, 21, 9, 2, 21]",0,2,0,1,0,0,1,0,1,0,1,4,0,2,0,0,1,0,0,0,3,v2.0.0,benign_media,0.393594,train,train_default
session_v2_000117_db8fa7e7,1,0,2025-11-26T17:14:55.938137,2025-11-26T17:22:30.938137,0,0,0,0.19,455,26,3,0,1,"[5, 12, 13, 21, 4, 17, 13, 21, 9, 2, 11, 7, 1, 11, 12, 21, 6, 2, 15, 13, 12, 12, 13, 11, 16, 21]",1,2,0,1,1,1,1,0,1,0,3,4,4,0,1,1,1,0,0,0,4,v2.0.0,benign_browse,0.375113,train,train_default
session_v2_000118_b82fb8f9,1,2,2025-11-29T17:00:00.939305,2025-11-29T17:02:42.939305,0,0,0,0.524,162,21,1,2,2,"[2, 14, 13, 16, 12, 13, 13, 1, 14, 11, 19, 17, 17, 12, 13, 12, 21, 3, 12, 21, 8]",1,1,1,0,0,0,0,1,0,0,1,4,4,2,0,1,2,0,1,0,2,v2.0.0,archetype_qr_takeover,0.720622,train,train_default
session_v2_000119_d3f5e47e,2,1,2026-01-28T12:57:56.940602,2026-01-28T13:02:17.940602,0,1,0,0.525,261,27,2,4,2,"[5, 12, 12, 13, 15, 21, 4, 17, 18, 21, 9, 2, 14, 12, 12, 13, 7, 2, 12, 14, 14, 13, 11, 13, 11, 14, 12]",0,2,0,1,1,0,1,0,1,0,2,6,4,4,1,0,1,1,0,0,2,v2.0.0,benign_browse,0.457363,train,train_default
session_v2_000120_6ec786c1,1,2,2026-02-25T20:52:17.942087,2026-02-25T20:54:16.942087,0,1,1,0.469,119,25,1,1,3,"[4, 13, 12, 12, 18, 21, 9, 2, 14, 13, 13, 7, 1, 12, 13, 12, 1, 11, 21, 2, 15, 16, 17, 17, 21]",2,2,0,1,0,0,1,0,1,0,1,4,4,1,1,1,2,1,0,0,3,v2.0.0,archetype_link_install,0.782034,train,train_default
session_v2_000121_5a99dee4,0,0,2026-02-13T15:52:48.943370,2026-02-13T15:59:14.943370,0,0,0,0.27,386,23,0,0,3,"[3, 21, 4, 17, 12, 12, 13, 12, 9, 3, 13, 12, 21, 8, 4, 18, 12, 12, 17, 13, 12, 13, 13]",0,0,2,2,0,0,0,1,1,0,0,7,5,0,0,0,2,1,0,0,2,v2.0.0,benign_chat,0.293378,train,train_default
session_v2_000122_80ef63d7,0,2,2025-11-09T23:08:07.944402,2025-11-09T23:11:24.944402,0,0,0,0.404,197,15,0,0,4,"[1, 12, 21, 5, 12, 21, 12, 13, 4, 17, 18, 17, 17, 21, 12]",1,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,3,1,0,0,3,v2.0.0,permission_dense,0.573252,val,val_withheld_combo
session_v2_000123_3168a64f,2,0,2026-01-19T23:13:12.945404,2026-01-19T23:15:01.945404,1,0,0,0.205,109,9,0,0,0,"[5, 21, 21, 12, 1, 13, 12, 19, 20]",1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,2,v2.0.0,screen_share_contextual,0.293418,train,train_default
session_v2_000124_c6146abb,2,0,2026-02-11T18:11:55.945707,2026-02-11T18:14:52.945707,1,0,0,0.181,177,13,1,1,0,"[3, 21, 8, 4, 13, 13, 21, 12, 1, 14, 11, 21, 12]",1,0,1,1,0,0,0,1,0,0,1,2,2,1,0,0,0,0,0,0,3,v2.0.0,qr_handoff_soft,0.406772,train,train_default
session_v2_000125_1e02a383,1,1,2026-02-09T23:26:14.946760,2026-02-09T23:30:00.946760,0,0,0,0.372,226,17,2,1,2,"[3, 21, 1, 11, 12, 21, 6, 3, 13, 1, 14, 11, 12, 21, 4, 17, 18]",2,0,2,1,0,1,0,0,0,0,2,2,1,1,0,0,1,1,0,0,3,v2.0.0,qr_handoff_soft,0.495087,val,val_withheld_combo
session_v2_000126_8cf6e67f,3,1,2026-02-05T17:06:06.947520,2026-02-05T17:08:12.947520,1,0,0,0.586,126,15,1,2,1,"[2, 13, 13, 14, 13, 21, 7, 4, 17, 21, 9, 1, 14, 11, 12]",1,1,0,1,0,0,1,0,1,0,1,1,3,2,0,0,1,0,0,0,2,v2.0.0,qr_handoff_soft,0.468464,train,train_default
session_v2_000127_fc021bb7,0,1,2026-01-03T09:49:47.948009,2026-01-03T09:53:31.948009,0,0,0,0.085,224,18,2,1,1,"[3, 8, 1, 21, 12, 1, 14, 11, 11, 21, 6, 2, 16, 21, 4, 18, 21, 1]",3,1,1,1,0,1,0,1,0,0,2,1,0,1,0,1,0,1,0,0,4,v2.0.0,qr_handoff_soft,0.518987,train,train_default
session_v2_000128_76c0f0db,1,1,2026-02-05T18:28:25.948968,2026-02-05T18:30:18.948968,0,0,0,0.255,113,12,1,0,1,"[1, 13, 21, 6, 4, 18, 21, 12, 1, 11, 21, 2]",2,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,3,v2.0.0,link_chain_soft,0.463361,train,train_default
session_v2_000129_c9c59097,1,0,2025-10-15T19:54:50.949573,2025-10-15T20:01:30.949573,0,0,0,0.272,400,25,0,0,0,"[3, 13, 13, 13, 12, 12, 12, 21, 1, 21, 3, 13, 8, 2, 13, 21, 7, 3, 21, 5, 10, 5, 13, 13, 12]",1,1,3,0,2,0,1,1,0,1,0,4,7,0,0,0,0,0,0,0,4,v2.0.0,benign_chat,0.251598,train,train_default
session_v2_000130_ed3820ca,3,2,2026-03-25T08:50:22.951405,2026-03-25T08:53:31.951405,0,0,1,0.378,189,21,4,0,1,"[2, 13, 15, 11, 12, 1, 11, 21, 2, 11, 19, 15, 16, 12, 16, 15, 11, 21, 7, 4, 17]",1,2,0,1,0,0,1,0,0,0,4,2,1,0,3,2,1,0,1,0,2,v2.0.0,link_chain_soft,0.721235,test_ood,ood_time_bucket
session_v2_000131_6b350871,2,1,2025-12-03T21:19:49.952118,2025-12-03T21:21:40.952118,1,0,0,0.667,111,12,2,0,0,"[2, 11, 12, 13, 1, 11, 21, 2, 15, 13, 21, 4]",1,2,0,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,2,v2.0.0,link_chain_soft,0.432024,val,val_withheld_combo
session_v2_000132_8c9e9d10,1,2,2026-03-06T12:41:02.952506,2026-03-06T12:45:43.952506,0,0,0,0.268,281,20,4,0,1,"[5, 21, 1, 19, 13, 21, 6, 2, 16, 20, 11, 11, 11, 13, 13, 11, 21, 7, 4, 18]",1,1,0,1,1,1,1,0,0,0,4,0,3,0,0,1,0,1,1,1,3,v2.0.0,benign_settings,0.548351,train,train_default
session_v2_000133_89362323,0,0,2025-12-29T06:26:23.953110,2025-12-29T06:32:37.953110,0,0,0,0.141,374,21,0,0,2,"[2, 13, 7, 3, 12, 13, 12, 8, 3, 12, 8, 3, 13, 12, 21, 4, 18, 18, 13, 21, 9]",0,1,3,1,0,0,1,2,1,0,0,4,4,0,0,0,0,2,0,0,2,v2.0.0,benign_chat,0.365785,train,train_default
session_v2_000134_832a7455,1,0,2026-01-29T15:50:22.953776,2026-01-29T15:55:41.953776,0,0,0,0.353,319,26,0,2,0,"[5, 12, 21, 2, 14, 13, 21, 7, 4, 13, 21, 2, 14, 21, 1, 13, 12, 13, 13, 21, 2, 13, 13, 13, 12, 16]",1,3,0,1,1,0,1,0,0,0,0,3,8,2,0,1,0,0,0,0,5,v2.0.0,benign_chat,0.357166,train,train_default
session_v2_000135_921c9a32,1,0,2025-12-26T04:50:22.955268,2025-12-26T04:56:20.955268,1,0,0,0.312,358,24,1,1,1,"[1, 12, 11, 21, 6, 5, 21, 3, 21, 8, 2, 13, 21, 4, 18, 13, 12, 21, 1, 14, 12, 21, 2, 13]",2,2,1,1,1,1,0,1,0,0,1,3,3,1,0,0,0,1,0,0,6,v2.0.0,benign_chat,0.269246,train,train_default
session_v2_000136_5fc32ac3,0,0,2025-12-21T12:26:57.957207,2025-12-21T12:31:13.957207,1,0,0,0.35,256,18,2,1,0,"[1, 11, 12, 21, 2, 7, 1, 13, 13, 11, 12, 12, 12, 14, 12, 12, 19, 13]",2,1,0,0,0,0,1,0,0,0,2,6,3,1,0,0,0,0,1,0,1,v2.0.0,benign_media,0.380513,train,train_default
session_v2_000137_e1244cb8,0,0,2026-01-14T07:47:04.957830,2026-01-14T07:54:13.957830,0,0,0,0.305,429,25,2,0,3,"[1, 21, 6, 4, 12, 21, 3, 21, 4, 18, 13, 12, 12, 17, 12, 12, 18, 12, 12, 21, 9, 1, 11, 11, 21]",2,0,1,2,0,1,0,0,1,0,2,7,1,0,0,0,1,2,0,0,5,v2.0.0,benign_media,0.335265,train,train_default
session_v2_000138_406a9d88,1,1,2025-10-11T07:09:18.959514,2025-10-11T07:12:43.959514,1,0,0,0.414,205,15,0,0,1,"[3, 21, 4, 17, 13, 13, 12, 12, 12, 9, 1, 13, 21, 6, 4]",1,0,1,2,0,1,0,0,1,0,0,3,3,0,0,0,1,0,0,0,2,v2.0.0,benign_files,0.455195,train,train_default
