session_id,user_type,timestamp_start,timestamp_end,event_sequence,event_timestamps,device_state,behavioral_features,label,generator_version,scenario_family,risk_score,split,split_reason
session_v2_001074_8d90b425,attacker_simulation,2025-10-24T07:39:00.127761,2025-10-24T07:41:35.127761,"[""open_app:WhatsApp"", ""scroll"", ""open_app:WhatsApp"", ""type_text"", ""scroll"", ""start_screen_share"", ""stop_screen_share"", ""type_text"", ""click_link"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""close_app:Settings""]","[""2025-10-24T07:39:00.127761"", ""2025-10-24T07:39:04.127761"", ""2025-10-24T07:39:28.127761"", ""2025-10-24T07:39:37.127761"", ""2025-10-24T07:39:40.127761"", ""2025-10-24T07:39:49.127761"", ""2025-10-24T07:39:57.127761"", ""2025-10-24T07:40:14.127761"", ""2025-10-24T07:40:25.127761"", ""2025-10-24T07:40:40.127761"", ""2025-10-24T07:40:52.127761"", ""2025-10-24T07:40:54.127761"", ""2025-10-24T07:40:59.127761"", ""2025-10-24T07:41:13.127761"", ""2025-10-24T07:41:35.127761""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.426}","{""session_duration"": 155, ""num_events"": 15, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",normal,v2.0.0,screen_share_contextual,0.399397,train,train_default
session_v2_001075_62d85317,average_user,2026-03-22T05:47:37.128394,2026-03-22T05:52:51.128394,"[""open_app:WhatsApp"", ""type_text"", ""switch_app"", ""open_app:Settings"", ""grant_permission"", ""type_text"", ""close_app:Settings"", ""open_app:WhatsApp"", ""scroll"", ""click_link"", ""type_text"", ""scan_qr"", ""close_app:WhatsApp"", ""open_app:Settings"", ""scroll"", ""type_text""]","[""2026-03-22T05:47:37.128394"", ""2026-03-22T05:47:55.128394"", ""2026-03-22T05:48:04.128394"", ""2026-03-22T05:48:45.128394"", ""2026-03-22T05:49:00.128394"", ""2026-03-22T05:49:51.128394"", ""2026-03-22T05:50:42.128394"", ""2026-03-22T05:50:58.128394"", ""2026-03-22T05:51:11.128394"", ""2026-03-22T05:51:15.128394"", ""2026-03-22T05:51:24.128394"", ""2026-03-22T05:51:39.128394"", ""2026-03-22T05:51:44.128394"", ""2026-03-22T05:52:05.128394"", ""2026-03-22T05:52:19.128394"", ""2026-03-22T05:52:51.128394""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.433}","{""session_duration"": 314, ""num_events"": 16, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",normal,v2.0.0,benign_chat,0.35027,test_ood,ood_time_bucket
session_v2_001076_2f7a838f,attacker_simulation,2026-03-27T06:55:28.129498,2026-03-27T06:56:17.129498,"[""open_app:Settings"", ""switch_app"", ""open_app:Browser"", ""scroll"", ""type_text"", ""open_app:WhatsApp"", ""scan_qr"", ""click_link"", ""start_screen_share"", ""grant_permission"", ""grant_permission""]","[""2026-03-27T06:55:28.129498"", ""2026-03-27T06:55:33.129498"", ""2026-03-27T06:55:37.129498"", ""2026-03-27T06:55:38.129498"", ""2026-03-27T06:55:39.129498"", ""2026-03-27T06:55:41.129498"", ""2026-03-27T06:55:48.129498"", ""2026-03-27T06:55:49.129498"", ""2026-03-27T06:55:51.129498"", ""2026-03-27T06:55:55.129498"", ""2026-03-27T06:56:17.129498""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.412}","{""session_duration"": 49, ""num_events"": 11, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 2}",malicious,v2.0.0,archetype_qr_takeover,0.628219,test_ood,ood_time_bucket
session_v2_001077_365b445b,average_user,2026-01-24T08:21:24.130128,2026-01-24T08:23:54.130128,"[""open_app:Browser"", ""type_text"", ""switch_app"", ""close_app:Browser"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:FileManager"", ""scroll"", ""type_text""]","[""2026-01-24T08:21:24.130128"", ""2026-01-24T08:21:45.130128"", ""2026-01-24T08:22:18.130128"", ""2026-01-24T08:22:44.130128"", ""2026-01-24T08:22:50.130128"", ""2026-01-24T08:22:53.130128"", ""2026-01-24T08:22:56.130128"", ""2026-01-24T08:23:29.130128"", ""2026-01-24T08:23:34.130128"", ""2026-01-24T08:23:44.130128"", ""2026-01-24T08:23:54.130128""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.263}","{""session_duration"": 150, ""num_events"": 11, ""num_links_clicked"": 0, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",normal,v2.0.0,benign_settings,0.298966,train,train_default
session_v2_001078_bf476d06,attacker_simulation,2026-02-18T07:54:51.130509,2026-02-18T07:58:28.130509,"[""open_app:WhatsApp"", ""type_text"", ""open_app:WhatsApp"", ""scan_qr"", ""click_link"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:FileManager"", ""download_file"", ""scroll"", ""switch_app"", ""close_app:FileManager"", ""open_app:Settings"", ""grant_permission"", ""type_text"", ""type_text"", ""switch_app"", ""close_app:Settings"", ""open_app:WhatsApp"", ""scan_qr"", ""scan_qr""]","[""2026-02-18T07:54:51.130509"", ""2026-02-18T07:54:55.130509"", ""2026-02-18T07:55:01.130509"", ""2026-02-18T07:55:11.130509"", ""2026-02-18T07:55:16.130509"", ""2026-02-18T07:55:26.130509"", ""2026-02-18T07:55:39.130509"", ""2026-02-18T07:55:50.130509"", ""2026-02-18T07:56:01.130509"", ""2026-02-18T07:56:11.130509"", ""2026-02-18T07:56:34.130509"", ""2026-02-18T07:56:57.130509"", ""2026-02-18T07:57:22.130509"", ""2026-02-18T07:57:39.130509"", ""2026-02-18T07:57:48.130509"", ""2026-02-18T07:57:56.130509"", ""2026-02-18T07:57:57.130509"", ""2026-02-18T07:58:02.130509"", ""2026-02-18T07:58:11.130509"", ""2026-02-18T07:58:12.130509"", ""2026-02-18T07:58:28.130509""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 1, ""ip_risk_score"": 0.449}","{""session_duration"": 217, ""num_events"": 21, ""num_links_clicked"": 1, ""num_qr_scans"": 3, ""num_permission_requests"": 1}",normal,v2.0.0,qr_handoff_soft,0.386635,train,train_default
session_v2_001079_a244795a,cautious_user,2026-02-14T20:43:47.131749,2026-02-14T20:49:50.131749,"[""open_app:Settings"", ""switch_app"", ""open_app:FileManager"", ""switch_app"", ""close_app:FileManager"", ""open_app:WhatsApp"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:WhatsApp"", ""click_link"", ""type_text"", ""type_text"", ""scroll"", ""type_text"", ""type_text"", ""switch_app""]","[""2026-02-14T20:43:47.131749"", ""2026-02-14T20:43:52.131749"", ""2026-02-14T20:44:21.131749"", ""2026-02-14T20:44:37.131749"", ""2026-02-14T20:44:46.131749"", ""2026-02-14T20:44:52.131749"", ""2026-02-14T20:45:03.131749"", ""2026-02-14T20:45:19.131749"", ""2026-02-14T20:46:13.131749"", ""2026-02-14T20:46:27.131749"", ""2026-02-14T20:46:43.131749"", ""2026-02-14T20:46:52.131749"", ""2026-02-14T20:46:58.131749"", ""2026-02-14T20:47:34.131749"", ""2026-02-14T20:47:57.131749"", ""2026-02-14T20:48:04.131749"", ""2026-02-14T20:48:33.131749"", ""2026-02-14T20:48:36.131749"", ""2026-02-14T20:49:11.131749"", ""2026-02-14T20:49:50.131749""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.35}","{""session_duration"": 363, ""num_events"": 20, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 1}",suspicious,v2.0.0,benign_chat,0.472663,train,train_default
session_v2_001080_bbc7eb47,average_user,2026-01-28T17:13:44.132487,2026-01-28T17:19:51.132487,"[""open_app:WhatsApp"", ""switch_app"", ""open_app:Browser"", ""scan_qr"", ""type_text"", ""switch_app"", ""open_app:FileManager"", ""switch_app"", ""close_app:FileManager"", ""open_app:YouTube"", ""scroll"", ""scroll"", ""scroll"", ""switch_app"", ""close_app:YouTube"", ""open_app:Browser"", ""type_text"", ""scroll"", ""type_text"", ""switch_app"", ""close_app:Browser"", ""open_app:YouTube"", ""switch_app"", ""open_app:Browser"", ""switch_app"", ""open_app:Settings""]","[""2026-01-28T17:13:44.132487"", ""2026-01-28T17:13:54.132487"", ""2026-01-28T17:13:59.132487"", ""2026-01-28T17:14:21.132487"", ""2026-01-28T17:14:25.132487"", ""2026-01-28T17:14:29.132487"", ""2026-01-28T17:14:48.132487"", ""2026-01-28T17:14:58.132487"", ""2026-01-28T17:15:08.132487"", ""2026-01-28T17:15:21.132487"", ""2026-01-28T17:15:33.132487"", ""2026-01-28T17:15:42.132487"", ""2026-01-28T17:16:08.132487"", ""2026-01-28T17:16:38.132487"", ""2026-01-28T17:16:52.132487"", ""2026-01-28T17:16:57.132487"", ""2026-01-28T17:17:09.132487"", ""2026-01-28T17:17:17.132487"", ""2026-01-28T17:18:08.132487"", ""2026-01-28T17:18:11.132487"", ""2026-01-28T17:18:43.132487"", ""2026-01-28T17:19:03.132487"", ""2026-01-28T17:19:16.132487"", ""2026-01-28T17:19:38.132487"", ""2026-01-28T17:19:44.132487"", ""2026-01-28T17:19:51.132487""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.363}","{""session_duration"": 367, ""num_events"": 26, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 0}",normal,v2.0.0,benign_chat,0.293597,train,train_default
session_v2_001081_6a053d50,average_user,2025-12-14T07:52:57.134036,2025-12-14T07:59:46.134036,"[""open_app:WhatsApp"", ""scroll"", ""switch_app"", ""open_app:FileManager"", ""switch_app"", ""close_app:FileManager"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:YouTube"", ""switch_app"", ""open_app:WhatsApp"", ""switch_app"", ""open_app:Settings"", ""switch_app"", ""close_app:Settings"", ""open_app:Browser"", ""click_link"", ""switch_app"", ""open_app:Settings"", ""deny_permission"", ""install_app"", ""scroll""]","[""2025-12-14T07:52:57.134036"", ""2025-12-14T07:53:26.134036"", ""2025-12-14T07:53:38.134036"", ""2025-12-14T07:53:46.134036"", ""2025-12-14T07:54:24.134036"", ""2025-12-14T07:54:46.134036"", ""2025-12-14T07:54:56.134036"", ""2025-12-14T07:55:20.134036"", ""2025-12-14T07:55:31.134036"", ""2025-12-14T07:56:00.134036"", ""2025-12-14T07:56:15.134036"", ""2025-12-14T07:56:30.134036"", ""2025-12-14T07:56:44.134036"", ""2025-12-14T07:57:22.134036"", ""2025-12-14T07:57:37.134036"", ""2025-12-14T07:57:41.134036"", ""2025-12-14T07:58:00.134036"", ""2025-12-14T07:58:05.134036"", ""2025-12-14T07:58:35.134036"", ""2025-12-14T07:58:47.134036"", ""2025-12-14T07:58:51.134036"", ""2025-12-14T07:59:17.134036"", ""2025-12-14T07:59:37.134036"", ""2025-12-14T07:59:46.134036""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.266}","{""session_duration"": 409, ""num_events"": 24, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 2}",normal,v2.0.0,benign_media,0.420386,train,train_default
session_v2_001082_93c95a97,average_user,2026-02-14T21:40:12.134947,2026-02-14T21:42:28.134947,"[""open_app:YouTube"", ""switch_app"", ""scroll"", ""open_app:Browser"", ""click_link"", ""download_file"", ""scan_qr"", ""grant_permission"", ""switch_app"", ""scroll"", ""open_app:WhatsApp"", ""click_link"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:YouTube"", ""type_text""]","[""2026-02-14T21:40:12.134947"", ""2026-02-14T21:40:14.134947"", ""2026-02-14T21:40:30.134947"", ""2026-02-14T21:40:45.134947"", ""2026-02-14T21:40:57.134947"", ""2026-02-14T21:41:05.134947"", ""2026-02-14T21:41:09.134947"", ""2026-02-14T21:41:11.134947"", ""2026-02-14T21:41:28.134947"", ""2026-02-14T21:41:42.134947"", ""2026-02-14T21:41:54.134947"", ""2026-02-14T21:41:56.134947"", ""2026-02-14T21:42:09.134947"", ""2026-02-14T21:42:20.134947"", ""2026-02-14T21:42:23.134947"", ""2026-02-14T21:42:28.134947""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.181}","{""session_duration"": 136, ""num_events"": 16, ""num_links_clicked"": 2, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",suspicious,v2.0.0,mixed_anomalous,0.517384,train,train_default
session_v2_001083_36c11a74,risky_user,2026-03-24T09:31:44.135971,2026-03-24T09:34:29.135971,"[""open_app:Browser"", ""switch_app"", ""close_app:Browser"", ""open_app:Settings"", ""deny_permission"", ""install_app"", ""grant_permission"", ""type_text"", ""switch_app"", ""scroll"", ""type_text"", ""open_app:WhatsApp"", ""click_link"", ""switch_app"", ""open_app:Browser"", ""scroll"", ""open_app:Browser"", ""scan_qr"", ""type_text""]","[""2026-03-24T09:31:44.135971"", ""2026-03-24T09:31:47.135971"", ""2026-03-24T09:32:00.135971"", ""2026-03-24T09:32:03.135971"", ""2026-03-24T09:32:05.135971"", ""2026-03-24T09:32:08.135971"", ""2026-03-24T09:32:10.135971"", ""2026-03-24T09:32:14.135971"", ""2026-03-24T09:32:20.135971"", ""2026-03-24T09:32:39.135971"", ""2026-03-24T09:32:43.135971"", ""2026-03-24T09:33:12.135971"", ""2026-03-24T09:33:28.135971"", ""2026-03-24T09:33:41.135971"", ""2026-03-24T09:33:53.135971"", ""2026-03-24T09:34:04.135971"", ""2026-03-24T09:34:14.135971"", ""2026-03-24T09:34:21.135971"", ""2026-03-24T09:34:29.135971""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 1, ""ip_risk_score"": 0.394}","{""session_duration"": 165, ""num_events"": 19, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 2}",normal,v2.0.0,link_chain_soft,0.375698,test_ood,ood_time_bucket
session_v2_001084_5f871934,cautious_user,2026-01-23T22:10:58.136825,2026-01-23T22:15:33.136825,"[""open_app:Settings"", ""switch_app"", ""open_app:FileManager"", ""scroll"", ""open_app:WhatsApp"", ""click_link"", ""switch_app"", ""open_app:Browser"", ""type_text"", ""download_file"", ""switch_app"", ""open_app:Settings"", ""deny_permission"", ""scroll"", ""type_text"", ""switch_app"", ""close_app:Settings"", ""open_app:WhatsApp"", ""scan_qr"", ""type_text"", ""scroll""]","[""2026-01-23T22:10:58.136825"", ""2026-01-23T22:11:12.136825"", ""2026-01-23T22:11:16.136825"", ""2026-01-23T22:11:19.136825"", ""2026-01-23T22:11:27.136825"", ""2026-01-23T22:11:36.136825"", ""2026-01-23T22:12:04.136825"", ""2026-01-23T22:12:13.136825"", ""2026-01-23T22:12:18.136825"", ""2026-01-23T22:12:26.136825"", ""2026-01-23T22:12:57.136825"", ""2026-01-23T22:13:06.136825"", ""2026-01-23T22:13:25.136825"", ""2026-01-23T22:13:37.136825"", ""2026-01-23T22:14:08.136825"", ""2026-01-23T22:14:26.136825"", ""2026-01-23T22:14:51.136825"", ""2026-01-23T22:15:09.136825"", ""2026-01-23T22:15:12.136825"", ""2026-01-23T22:15:21.136825"", ""2026-01-23T22:15:33.136825""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.339}","{""session_duration"": 275, ""num_events"": 21, ""num_links_clicked"": 1, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",normal,v2.0.0,link_chain_soft,0.419288,val,val_random_fill
session_v2_001085_28039a85,cautious_user,2025-11-22T03:12:20.137811,2025-11-22T03:16:54.137811,"[""open_app:Settings"", ""scroll"", ""switch_app"", ""close_app:Settings"", ""open_app:Browser"", ""scroll"", ""scan_qr"", ""click_link"", ""type_text"", ""type_text"", ""switch_app"", ""close_app:Browser"", ""open_app:WhatsApp"", ""click_link"", ""switch_app"", ""close_app:WhatsApp""]","[""2025-11-22T03:12:20.137811"", ""2025-11-22T03:12:43.137811"", ""2025-11-22T03:12:54.137811"", ""2025-11-22T03:12:59.137811"", ""2025-11-22T03:13:14.137811"", ""2025-11-22T03:13:21.137811"", ""2025-11-22T03:13:48.137811"", ""2025-11-22T03:14:25.137811"", ""2025-11-22T03:14:35.137811"", ""2025-11-22T03:14:38.137811"", ""2025-11-22T03:15:07.137811"", ""2025-11-22T03:15:38.137811"", ""2025-11-22T03:16:23.137811"", ""2025-11-22T03:16:24.137811"", ""2025-11-22T03:16:35.137811"", ""2025-11-22T03:16:54.137811""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.413}","{""session_duration"": 274, ""num_events"": 16, ""num_links_clicked"": 2, ""num_qr_scans"": 1, ""num_permission_requests"": 0}",normal,v2.0.0,benign_browse,0.359964,train,train_default
session_v2_001086_dfb60c9e,attacker_simulation,2026-02-09T08:42:48.138773,2026-02-09T08:45:26.138773,"[""open_app:WhatsApp"", ""switch_app"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:Browser"", ""download_file"", ""start_screen_share"", ""install_app"", ""scan_qr"", ""click_link"", ""scan_qr"", ""scroll"", ""type_text"", ""open_app:Settings"", ""grant_permission"", ""deny_permission""]","[""2026-02-09T08:42:48.138773"", ""2026-02-09T08:42:59.138773"", ""2026-02-09T08:43:12.138773"", ""2026-02-09T08:43:33.138773"", ""2026-02-09T08:43:36.138773"", ""2026-02-09T08:43:40.138773"", ""2026-02-09T08:44:09.138773"", ""2026-02-09T08:44:15.138773"", ""2026-02-09T08:44:27.138773"", ""2026-02-09T08:44:29.138773"", ""2026-02-09T08:44:35.138773"", ""2026-02-09T08:44:42.138773"", ""2026-02-09T08:44:55.138773"", ""2026-02-09T08:44:59.138773"", ""2026-02-09T08:45:07.138773"", ""2026-02-09T08:45:14.138773"", ""2026-02-09T08:45:17.138773"", ""2026-02-09T08:45:26.138773""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.663}","{""session_duration"": 158, ""num_events"": 18, ""num_links_clicked"": 1, ""num_qr_scans"": 2, ""num_permission_requests"": 3}",suspicious,v2.0.0,permission_dense,0.444321,train,train_default
session_v2_001087_23663b9f,cautious_user,2026-02-11T02:07:08.139617,2026-02-11T02:12:02.139617,"[""open_app:Browser"", ""switch_app"", ""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:Settings"", ""deny_permission"", ""grant_permission"", ""type_text"", ""deny_permission"", ""start_screen_share"", ""switch_app"", ""open_app:WhatsApp"", ""click_link"", ""type_text"", ""type_text"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:Settings"", ""grant_permission""]","[""2026-02-11T02:07:08.139617"", ""2026-02-11T02:07:17.139617"", ""2026-02-11T02:07:24.139617"", ""2026-02-11T02:07:40.139617"", ""2026-02-11T02:07:58.139617"", ""2026-02-11T02:08:02.139617"", ""2026-02-11T02:08:13.139617"", ""2026-02-11T02:08:18.139617"", ""2026-02-11T02:09:00.139617"", ""2026-02-11T02:09:46.139617"", ""2026-02-11T02:09:49.139617"", ""2026-02-11T02:09:52.139617"", ""2026-02-11T02:10:04.139617"", ""2026-02-11T02:10:07.139617"", ""2026-02-11T02:10:19.139617"", ""2026-02-11T02:11:00.139617"", ""2026-02-11T02:11:13.139617"", ""2026-02-11T02:11:42.139617"", ""2026-02-11T02:11:57.139617"", ""2026-02-11T02:12:02.139617""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.407}","{""session_duration"": 294, ""num_events"": 20, ""num_links_clicked"": 1, ""num_qr_scans"": 0, ""num_permission_requests"": 4}",suspicious,v2.0.0,benign_settings,0.474523,train,train_default
session_v2_001088_bcaf143b,cautious_user,2025-12-18T23:06:55.140754,2025-12-18T23:12:59.140754,"[""open_app:YouTube"", ""switch_app"", ""close_app:YouTube"", ""open_app:Browser"", ""scan_qr"", ""close_app:Browser"", ""open_app:YouTube"", ""type_text"", ""scroll"", ""type_text"", ""switch_app"", ""open_app:Settings"", ""grant_permission"", ""switch_app"", ""open_app:YouTube"", ""scroll"", ""switch_app"", ""close_app:YouTube""]","[""2025-12-18T23:06:55.140754"", ""2025-12-18T23:07:55.140754"", ""2025-12-18T23:08:13.140754"", ""2025-12-18T23:08:54.140754"", ""2025-12-18T23:09:04.140754"", ""2025-12-18T23:09:07.140754"", ""2025-12-18T23:09:32.140754"", ""2025-12-18T23:09:49.140754"", ""2025-12-18T23:09:57.140754"", ""2025-12-18T23:10:29.140754"", ""2025-12-18T23:10:45.140754"", ""2025-12-18T23:10:48.140754"", ""2025-12-18T23:10:52.140754"", ""2025-12-18T23:11:52.140754"", ""2025-12-18T23:12:18.140754"", ""2025-12-18T23:12:35.140754"", ""2025-12-18T23:12:38.140754"", ""2025-12-18T23:12:59.140754""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.201}","{""session_duration"": 364, ""num_events"": 18, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 1}",normal,v2.0.0,benign_media,0.386412,train,train_default
session_v2_001089_c110a461,risky_user,2025-10-08T21:16:46.141742,2025-10-08T21:18:44.141742,"[""open_app:FileManager"", ""switch_app"", ""close_app:FileManager"", ""open_app:Settings"", ""deny_permission"", ""grant_permission"", ""switch_app"", ""open_app:WhatsApp"", ""scan_qr"", ""scroll"", ""scroll"", ""scroll"", ""type_text"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:FileManager""]","[""2025-10-08T21:16:46.141742"", ""2025-10-08T21:16:57.141742"", ""2025-10-08T21:17:13.141742"", ""2025-10-08T21:17:15.141742"", ""2025-10-08T21:17:40.141742"", ""2025-10-08T21:17:49.141742"", ""2025-10-08T21:17:52.141742"", ""2025-10-08T21:17:57.141742"", ""2025-10-08T21:18:10.141742"", ""2025-10-08T21:18:14.141742"", ""2025-10-08T21:18:18.141742"", ""2025-10-08T21:18:21.141742"", ""2025-10-08T21:18:27.141742"", ""2025-10-08T21:18:31.141742"", ""2025-10-08T21:18:33.141742"", ""2025-10-08T21:18:44.141742""]","{""vpn"": 0, ""rooted"": 0, ""emulator"": 1, ""ip_risk_score"": 0.358}","{""session_duration"": 118, ""num_events"": 16, ""num_links_clicked"": 0, ""num_qr_scans"": 1, ""num_permission_requests"": 2}",normal,v2.0.0,benign_files,0.405143,val,val_random_fill
session_v2_001090_105c8d63,cautious_user,2025-12-11T13:10:03.142629,2025-12-11T13:16:43.142629,"[""open_app:WhatsApp"", ""type_text"", ""type_text"", ""scroll"", ""switch_app"", ""open_app:Settings"", ""deny_permission"", ""switch_app"", ""open_app:WhatsApp"", ""scan_qr"", ""scroll"", ""scan_qr"", ""type_text"", ""scan_qr"", ""switch_app"", ""open_app:Settings"", ""deny_permission"", ""switch_app"", ""close_app:Settings"", ""open_app:WhatsApp"", ""scroll"", ""switch_app"", ""close_app:WhatsApp"", ""open_app:YouTube"", ""scroll""]","[""2025-12-11T13:10:03.142629"", ""2025-12-11T13:10:21.142629"", ""2025-12-11T13:10:26.142629"", ""2025-12-11T13:10:43.142629"", ""2025-12-11T13:11:30.142629"", ""2025-12-11T13:11:47.142629"", ""2025-12-11T13:11:51.142629"", ""2025-12-11T13:12:01.142629"", ""2025-12-11T13:12:23.142629"", ""2025-12-11T13:12:28.142629"", ""2025-12-11T13:12:46.142629"", ""2025-12-11T13:12:49.142629"", ""2025-12-11T13:13:10.142629"", ""2025-12-11T13:13:25.142629"", ""2025-12-11T13:13:49.142629"", ""2025-12-11T13:14:23.142629"", ""2025-12-11T13:14:27.142629"", ""2025-12-11T13:14:33.142629"", ""2025-12-11T13:15:00.142629"", ""2025-12-11T13:15:03.142629"", ""2025-12-11T13:15:18.142629"", ""2025-12-11T13:15:34.142629"", ""2025-12-11T13:16:17.142629"", ""2025-12-11T13:16:40.142629"", ""2025-12-11T13:16:43.142629""]","{""vpn"": 1, ""rooted"": 0, ""emulator"": 0, ""ip_risk_score"": 0.33}","{""session_duration"": 400, ""num_events"": 25, ""num_links_clicked"": 0, ""num_qr_scans"": 3, ""num_permission_requests"": 2}",normal,v2.0.0,benign_files,0.411125,train,train_default
